timestamp,temperature,humidity,cpu_temperature,ram_usage,network_data_sent,network_data_received
2024-05-02 11:26:25,26.28,40.14,76.69,63.28,1338590,3006396
2024-05-02 11:26:25,27.18,44.14,71.72,55.39,1128033,4361287
2024-05-02 11:26:25,24.60,54.61,44.22,62.93,3678025,4552175
2024-05-02 11:26:25,28.61,54.79,45.09,61.43,1334845,4793789
2024-05-02 11:26:25,27.32,49.20,74.65,65.08,4419383,3767153
2024-05-02 11:26:25,27.13,55.39,75.97,47.32,2747926,2007167
2024-05-02 11:26:25,21.91,58.93,68.75,58.64,4667455,3827090
2024-05-02 11:26:25,24.43,45.85,55.58,37.99,4397462,7347019
2024-05-02 11:26:25,20.73,42.64,72.33,48.44,1626506,6501461
2024-05-02 11:26:25,26.00,47.15,75.10,42.48,1032438,7708883
2024-05-02 11:26:25,20.61,50.79,74.19,58.95,4179631,6214035
2024-05-02 11:26:25,26.04,56.38,73.95,35.33,3980690,5781399
2024-05-02 11:26:25,21.31,47.53,73.43,41.33,2755529,3663216
2024-05-02 11:26:25,24.92,42.19,62.16,46.38,4431069,4925779
2024-05-02 11:26:25,26.74,46.51,58.80,46.17,4791953,7035468
2024-05-02 11:26:25,23.05,47.88,73.64,47.88,3866280,6682607
2024-05-02 11:26:25,21.35,50.21,74.35,52.40,2783548,2737905
2024-05-02 11:26:25,29.90,40.39,54.50,63.85,3388392,4933062
2024-05-02 11:26:25,26.06,57.72,47.53,52.22,2953492,5457539
2024-05-02 11:26:25,25.41,54.64,51.37,41.07,1868184,5294714
2024-05-02 11:26:25,26.19,57.41,55.42,67.43,1834157,3617654
2024-05-02 11:26:25,21.88,47.01,54.05,53.33,3519756,4499590
2024-05-02 11:26:25,29.21,56.16,66.91,58.13,1388422,2562173
2024-05-02 11:26:25,28.79,43.20,42.01,41.94,4493441,3707856
2024-05-02 11:26:25,26.86,45.01,55.97,55.34,2238324,2895713
2024-05-02 11:26:25,26.58,51.30,41.56,51.42,4133191,7591937
2024-05-02 11:26:25,22.01,49.94,54.17,44.82,3885004,6358119
2024-05-02 11:26:25,26.95,53.33,56.72,69.43,4207265,2415986
2024-05-02 11:26:25,23.52,53.70,53.02,48.79,4227392,6356437
2024-05-02 11:26:25,25.64,58.83,46.90,45.79,3230584,6701318
2024-05-02 11:26:25,28.95,58.94,68.83,58.44,4187267,7321986
2024-05-02 11:26:25,27.11,43.44,55.84,49.26,3196221,2430050
2024-05-02 11:26:25,22.48,53.09,73.27,36.60,3329841,2471156
2024-05-02 11:26:25,25.88,41.79,76.19,49.31,1232322,5552990
2024-05-02 11:26:25,25.24,47.18,74.82,40.78,4434472,2065471
2024-05-02 11:26:25,29.27,51.98,75.74,31.09,1833968,4701277
2024-05-02 11:26:25,25.11,44.54,51.98,37.67,1105117,4830685
2024-05-02 11:26:25,27.93,51.90,41.12,67.64,2774258,4109759
2024-05-02 11:26:25,23.99,42.39,79.79,65.47,3984481,6318810
2024-05-02 11:26:25,25.07,41.57,56.04,32.03,4740179,2733971
2024-05-02 11:26:25,20.04,54.66,48.84,32.91,1267330,3114011
2024-05-02 11:26:25,26.78,53.00,79.22,58.07,4401132,4610180
2024-05-02 11:26:25,20.73,55.16,57.60,60.17,4489736,2290881
2024-05-02 11:26:25,20.82,41.18,76.65,41.03,4834776,3099188
2024-05-02 11:26:25,25.80,47.45,47.48,56.28,4534924,6532546
2024-05-02 11:26:25,20.32,41.12,79.91,35.28,1798235,7616909
2024-05-02 11:26:25,27.20,54.95,64.64,35.45,3376707,2840369
2024-05-02 11:26:25,29.84,54.85,54.07,55.56,1430238,4735271
2024-05-02 11:26:25,21.64,46.74,77.27,44.07,3475357,6545158
2024-05-02 11:26:25,29.10,48.48,54.11,63.57,3311695,4975546
2024-05-02 11:26:25,26.50,56.04,64.47,48.00,1909018,2359799
2024-05-02 11:26:25,21.98,51.76,40.21,62.81,4229020,3471963
2024-05-02 11:26:25,22.58,42.08,53.35,68.25,2093074,2490299
2024-05-02 11:26:25,25.43,55.81,42.57,40.14,3221994,2751175
2024-05-02 11:26:25,23.46,59.44,66.53,69.83,1981022,6040119
2024-05-02 11:26:25,27.83,41.45,65.94,30.20,4119796,5400043
2024-05-02 11:26:25,22.08,44.11,66.57,66.73,3110999,3777187
2024-05-02 11:26:25,21.46,42.01,74.20,36.49,2686419,4106692
2024-05-02 11:26:25,28.28,48.37,57.54,58.64,2640295,5627233
2024-05-02 11:26:25,28.13,56.65,48.65,44.43,4861631,5027319
2024-05-02 11:26:25,22.16,53.12,53.22,59.44,2967400,5884186
2024-05-02 11:26:25,26.43,56.57,66.05,53.52,3763966,6416244
2024-05-02 11:26:25,27.85,52.82,40.35,30.93,3705572,5707794
2024-05-02 11:26:25,28.09,54.68,56.91,34.82,4868753,5264017
2024-05-02 11:26:25,25.68,48.06,41.10,55.10,3371657,5387797
2024-05-02 11:26:25,26.58,53.44,78.57,36.17,1993080,3705993
2024-05-02 11:26:25,27.13,52.95,48.24,36.65,4947645,7385056
2024-05-02 11:26:25,29.07,50.35,60.82,44.57,2028480,5998129
2024-05-02 11:26:25,26.00,52.83,55.98,68.93,1870078,2997923
2024-05-02 11:26:25,23.05,45.68,67.16,38.62,2245178,5741396
2024-05-02 11:26:25,28.65,50.18,70.68,69.56,4668595,2225228
2024-05-02 11:26:25,22.10,47.64,44.43,43.77,1328462,4852827
2024-05-02 11:26:25,28.12,45.42,49.51,51.63,4241781,7364586
2024-05-02 11:26:25,26.00,57.57,56.46,37.15,1218130,4203980
2024-05-02 11:26:25,26.50,54.82,69.64,43.45,3384287,3426854
2024-05-02 11:26:25,21.18,56.43,42.34,32.21,1357257,7027419
2024-05-02 11:26:25,21.37,55.62,65.35,32.83,2861475,4330918
2024-05-02 11:26:25,21.73,42.51,55.48,65.84,1779125,3161633
2024-05-02 11:26:25,20.48,58.97,47.93,34.03,4278836,7071133
2024-05-02 11:26:25,24.26,42.91,59.49,42.29,3595928,2801748
2024-05-02 11:26:25,25.59,57.93,43.24,30.11,1302180,3822242
2024-05-02 11:26:25,20.33,42.17,61.31,33.83,2374045,5458479
2024-05-02 11:26:25,20.19,53.10,71.65,61.64,1444807,7062697
2024-05-02 11:26:25,29.38,50.48,76.35,31.73,2065802,5577776
2024-05-02 11:26:25,26.02,57.65,47.37,58.16,3991257,7124788
2024-05-02 11:26:25,23.92,51.35,44.58,40.55,4466054,6542544
2024-05-02 11:26:25,25.45,58.73,48.26,42.29,1897940,4607719
2024-05-02 11:26:25,20.41,41.64,54.55,50.04,4851519,7727590
2024-05-02 11:26:25,27.31,59.99,73.31,35.77,4116127,4861033
2024-05-02 11:26:25,20.25,55.00,52.85,31.47,1395142,6336499
2024-05-02 11:26:25,21.93,41.22,70.44,31.41,2814587,2189287
2024-05-02 11:26:25,21.95,58.06,49.75,36.06,3534175,7591055
2024-05-02 11:26:25,25.83,55.80,46.20,67.00,1126063,7864518
2024-05-02 11:26:25,29.24,45.08,74.33,64.21,2725390,2276255
2024-05-02 11:26:25,20.29,43.10,74.53,52.73,1753928,7595948
2024-05-02 11:26:25,27.30,53.38,49.83,63.82,2383311,2099031
2024-05-02 11:26:25,27.92,52.96,64.57,48.27,3226416,6155751
2024-05-02 11:26:25,23.61,57.70,41.88,54.96,3437439,2204485
2024-05-02 11:26:25,29.02,57.94,62.99,31.32,4944644,7606697
2024-05-02 11:26:25,24.78,45.36,74.91,35.89,3483336,5015389
2024-05-02 11:26:25,26.31,49.11,48.12,54.71,2270391,5336523
2024-05-02 11:26:25,26.76,51.28,71.53,46.43,3111109,5361394
2024-05-02 11:26:25,29.26,46.92,56.39,38.55,2572562,5923371
2024-05-02 11:26:25,24.78,57.47,65.60,33.77,2601164,7930667
2024-05-02 11:26:25,29.12,40.81,47.64,53.17,1118050,7136601
2024-05-02 11:26:25,26.86,59.76,73.93,69.99,4500514,4594132
2024-05-02 11:26:25,21.70,52.80,55.41,46.44,3038592,4980820
2024-05-02 11:26:25,22.29,46.86,73.54,33.50,3809400,4763305
2024-05-02 11:26:25,24.06,40.82,58.75,42.41,2871386,2902858
2024-05-02 11:26:25,21.89,40.76,73.80,35.86,3163435,7460454
2024-05-02 11:26:25,25.98,48.17,60.49,49.30,1092973,7992010
2024-05-02 11:26:25,23.91,58.53,73.55,46.59,3793432,4402923
2024-05-02 11:26:25,20.34,42.95,66.76,31.54,4406977,4119301
2024-05-02 11:26:25,25.37,52.66,68.62,39.02,3446572,3304362
2024-05-02 11:26:25,27.50,41.92,60.31,51.51,4776504,6509294
2024-05-02 11:26:25,24.24,58.08,71.55,55.45,2578262,2794060
2024-05-02 11:26:25,26.82,51.77,70.23,43.37,4020408,3661811
2024-05-02 11:26:25,28.30,56.38,66.59,69.90,3698193,2021320
2024-05-02 11:26:25,21.15,44.52,50.81,34.44,3532635,3531131
2024-05-02 11:26:25,21.05,51.20,63.06,52.91,1337390,7964546
2024-05-02 11:26:25,27.12,40.15,70.06,57.16,1919001,2210625
2024-05-02 11:26:25,25.12,46.32,54.03,47.39,1752557,4392799
2024-05-02 11:26:25,21.48,47.61,43.65,51.20,1995678,3045694
2024-05-02 11:26:25,27.54,42.72,60.97,47.31,4963490,3205427
2024-05-02 11:26:25,22.04,52.17,75.89,57.07,3654011,2545585
2024-05-02 11:26:25,21.63,57.34,51.85,34.39,3256116,7714757
2024-05-02 11:26:25,29.48,52.71,46.91,62.52,4456529,4949414
2024-05-02 11:26:25,29.05,41.56,44.10,42.25,1764491,6769016
2024-05-02 11:26:25,24.65,49.46,72.90,48.96,3953505,4515882
2024-05-02 11:26:25,27.35,48.13,66.82,66.12,2080963,4799347
2024-05-02 11:26:25,28.35,49.70,73.71,42.23,3050451,4925479
2024-05-02 11:26:25,27.01,51.70,77.39,55.33,1302045,2407000
2024-05-02 11:26:25,23.73,47.55,56.80,34.63,3053252,2436242
2024-05-02 11:26:25,23.65,54.35,41.55,30.37,3785784,3915060
2024-05-02 11:26:25,27.24,46.59,77.80,38.13,2276019,7795536
2024-05-02 11:26:25,21.71,44.43,54.00,36.12,4373637,7280197
2024-05-02 11:26:25,22.86,51.34,70.67,36.99,2167097,4148835
2024-05-02 11:26:25,25.47,42.65,45.53,33.47,2546023,2408040
2024-05-02 11:26:25,20.86,43.97,77.73,45.15,4633376,2477841
2024-05-02 11:26:25,22.66,44.76,62.76,61.84,4745755,3500401
2024-05-02 11:26:25,27.54,43.64,60.62,30.88,3505437,3070172
2024-05-02 11:26:25,21.81,59.01,42.05,58.07,4224658,6850362
2024-05-02 11:26:25,20.49,42.26,68.00,65.33,2617130,4144155
2024-05-02 11:26:25,22.09,59.84,48.50,68.80,3701583,4722961
2024-05-02 11:26:25,29.28,44.09,42.71,59.41,1175764,2576479
2024-05-02 11:26:25,24.76,41.11,40.56,31.01,4372870,6742634
2024-05-02 11:26:25,24.23,58.35,65.96,39.04,4390157,3697431
2024-05-02 11:26:25,20.00,40.83,74.00,64.88,3898697,5902904
2024-05-02 11:26:25,21.53,40.47,40.77,46.36,3983113,7939842
2024-05-02 11:26:25,21.76,40.71,45.51,58.74,2139835,3379101
2024-05-02 11:26:25,24.58,59.82,64.36,35.52,2957995,5136802
2024-05-02 11:26:25,20.54,54.29,55.01,53.74,3047445,3352722
2024-05-02 11:26:25,23.80,53.95,64.27,65.90,1651048,7937266
2024-05-02 11:26:25,25.90,56.72,69.97,66.06,4672873,5094692
2024-05-02 11:26:25,24.49,40.36,79.10,55.87,1512083,6388131
2024-05-02 11:26:25,20.34,46.79,73.33,36.93,4374193,5473821
2024-05-02 11:26:25,20.96,46.77,57.49,43.87,1720662,5941278
2024-05-02 11:26:25,24.02,59.26,78.88,40.65,1553830,7911859
2024-05-02 11:26:25,22.01,40.33,62.20,42.11,2316284,6442564
2024-05-02 11:26:25,20.43,56.47,40.98,68.17,1860812,7093200
2024-05-02 11:26:25,26.48,46.51,62.99,57.09,3116451,7551879
2024-05-02 11:26:25,24.18,47.00,56.07,45.86,1924475,2488082
2024-05-02 11:26:25,25.06,57.47,77.17,42.89,4894135,4298060
2024-05-02 11:26:25,26.39,56.76,69.65,58.85,2716914,6923085
2024-05-02 11:26:25,26.49,55.19,40.86,58.73,2604888,2003402
2024-05-02 11:26:25,23.99,49.60,70.96,48.66,3612930,2486469
2024-05-02 11:26:25,20.42,42.48,76.60,54.43,4781061,6411552
2024-05-02 11:26:25,29.66,50.49,63.01,68.26,4969744,2041894
2024-05-02 11:26:25,25.93,57.87,60.19,37.81,2432839,6041467
2024-05-02 11:26:25,28.74,53.14,44.42,41.00,3505505,7254915
2024-05-02 11:26:25,21.39,54.21,59.26,45.61,3688009,7273635
2024-05-02 11:26:25,23.86,55.56,52.89,54.72,2773030,3932608
2024-05-02 11:26:25,21.74,46.35,49.27,50.74,1535296,7038155
2024-05-02 11:26:25,23.86,51.45,49.66,42.87,2779072,7712500
2024-05-02 11:26:25,23.18,58.60,58.05,52.75,3475237,2845792
2024-05-02 11:26:25,24.31,53.96,56.82,61.10,1866569,7178044
2024-05-02 11:26:25,29.55,48.81,61.53,46.76,2289824,5034548
2024-05-02 11:26:25,23.55,45.63,63.64,54.83,2192602,6921018
2024-05-02 11:26:25,28.06,52.54,72.90,61.47,4294039,2276010
2024-05-02 11:26:25,28.96,44.05,71.43,32.95,1229404,2066323
2024-05-02 11:26:25,25.21,57.23,50.28,45.41,1036571,5510939
2024-05-02 11:26:25,20.94,53.82,77.36,35.14,2455427,2575235
2024-05-02 11:26:25,28.20,53.23,61.99,59.61,1056065,5982863
2024-05-02 11:26:25,26.41,47.91,75.43,41.88,4490491,6668005
2024-05-02 11:26:25,20.42,44.83,77.46,65.98,2398170,5891347
2024-05-02 11:26:25,23.22,42.37,56.29,59.27,2202440,3334477
2024-05-02 11:26:25,28.06,42.80,66.28,64.85,4902453,2013557
2024-05-02 11:26:25,26.96,45.53,51.93,68.67,1007757,6442542
2024-05-02 11:26:25,21.03,55.38,77.23,53.52,1276530,5280168
2024-05-02 11:26:25,21.11,41.17,77.94,61.83,2627010,3330581
2024-05-02 11:26:25,21.48,49.63,63.29,53.18,1060808,2758060
2024-05-02 11:26:25,28.74,40.62,74.28,69.19,1908065,7858308
2024-05-02 11:26:25,23.94,58.50,49.95,36.96,2836739,5192619
2024-05-02 11:26:25,25.94,59.47,57.92,51.67,2803254,3791517
2024-05-02 11:26:25,20.05,41.54,74.00,59.50,4823670,4870298
2024-05-02 11:26:25,21.61,57.16,70.73,37.40,4884251,3385051
2024-05-02 11:26:25,29.95,47.32,60.87,48.91,4669044,5032931
2024-05-02 11:26:25,25.94,49.08,64.02,59.74,4493081,7193887
2024-05-02 11:26:25,24.74,46.06,53.72,51.39,2550209,3004549
2024-05-02 11:26:25,25.72,48.10,75.19,63.97,1325332,7071975
2024-05-02 11:26:25,20.21,47.50,68.79,52.16,4864534,2991557
2024-05-02 11:26:25,23.77,58.54,75.80,47.75,1820816,6524709
2024-05-02 11:26:25,25.25,52.29,42.15,56.32,3636738,5694933
2024-05-02 11:26:25,26.91,44.27,45.50,64.88,3947911,6999830
2024-05-02 11:26:25,20.33,51.36,50.82,68.16,1661614,6296151
2024-05-02 11:26:25,27.95,41.96,73.27,69.59,3478657,6037375
2024-05-02 11:26:25,21.90,48.47,66.15,36.25,3059146,3260124
2024-05-02 11:26:25,26.78,42.58,44.70,46.92,1407455,5336398
2024-05-02 11:26:25,25.38,43.78,57.59,46.48,3265748,3383042
2024-05-02 11:26:25,21.59,45.26,62.92,45.01,3771093,6376184
2024-05-02 11:26:25,25.66,51.11,65.55,30.20,3172064,3800196
2024-05-02 11:26:25,28.81,56.56,49.63,51.52,1594616,4968974
2024-05-02 11:26:25,29.04,47.23,74.78,33.43,2560675,5245813
2024-05-02 11:26:25,28.14,59.03,67.76,57.34,1837613,2482766
2024-05-02 11:26:25,22.85,52.38,66.26,66.84,4412098,7056240
2024-05-02 11:26:25,24.77,46.43,57.54,35.47,3627599,5969108
2024-05-02 11:26:25,29.68,51.63,43.02,61.18,1797539,6232450
2024-05-02 11:26:25,23.51,47.65,74.24,63.87,2722009,4655209
2024-05-02 11:26:25,24.03,49.82,69.64,39.87,1952162,5277933
2024-05-02 11:26:25,28.27,40.06,54.39,60.80,2217847,5136110
2024-05-02 11:26:25,28.33,58.63,71.83,46.15,2083238,6328111
2024-05-02 11:26:25,29.08,50.66,56.99,44.00,2375388,2445778
2024-05-02 11:26:25,25.73,53.28,79.64,49.86,4738621,2267362
2024-05-02 11:26:25,29.74,48.77,49.34,59.24,3854925,4539407
2024-05-02 11:26:25,28.19,56.74,46.02,48.75,4809458,5538686
2024-05-02 11:26:25,21.52,41.26,70.30,46.27,2223328,6714317
2024-05-02 11:26:25,25.96,55.57,69.26,56.17,2738449,7764623
2024-05-02 11:26:25,26.23,54.31,62.01,37.70,3186179,6148721
2024-05-02 11:26:25,22.81,48.25,54.55,60.87,1997183,5852120
2024-05-02 11:26:25,26.18,44.24,46.16,60.88,3817494,3567063
2024-05-02 11:26:25,21.91,45.05,51.12,68.94,3011039,7003880
2024-05-02 11:26:25,24.72,44.42,58.29,57.83,4841736,6648393
2024-05-02 11:26:25,27.52,58.63,42.26,30.08,1259558,6591948
2024-05-02 11:26:25,20.33,57.96,49.82,50.27,3781133,5740633
2024-05-02 11:26:25,26.38,41.08,44.00,66.16,1429681,7670637
2024-05-02 11:26:25,24.44,48.23,47.07,45.36,2274595,6208764
2024-05-02 11:26:25,25.75,42.10,58.19,62.00,2876348,4148604
2024-05-02 11:26:25,24.21,45.84,52.00,56.45,3063296,4873275
2024-05-02 11:26:25,25.06,43.47,77.79,30.48,4460019,4801496
2024-05-02 11:26:25,23.70,45.05,50.08,68.51,1546810,2621875
2024-05-02 11:26:25,28.08,44.25,46.86,51.49,1553315,5179111
2024-05-02 11:26:25,23.67,51.90,57.23,32.73,3520356,5758822
2024-05-02 11:26:25,20.41,50.98,43.80,37.94,4282126,2537360
2024-05-02 11:26:25,20.14,53.63,60.11,37.48,1049195,6252406
2024-05-02 11:26:25,23.73,59.49,61.24,58.82,2035890,4006540
2024-05-02 11:26:25,22.39,45.48,58.94,48.90,1783301,3125313
2024-05-02 11:26:25,20.44,52.21,63.11,32.81,1409764,4795955
2024-05-02 11:26:25,23.68,42.13,50.03,51.35,3040221,3619874
2024-05-02 11:26:25,25.53,52.88,58.16,62.35,3578409,5687683
2024-05-02 11:26:25,29.40,47.91,42.48,52.90,2166429,7847195
2024-05-02 11:26:25,27.60,56.67,41.28,47.49,4747353,5275595
2024-05-02 11:26:25,23.43,51.41,70.74,48.83,4028936,5080252
2024-05-02 11:26:25,23.34,59.96,69.15,34.67,2799284,4264344
2024-05-02 11:26:25,22.42,52.08,56.29,39.81,4230627,2477531
2024-05-02 11:26:25,23.87,47.41,65.71,61.20,1766449,7800371
2024-05-02 11:26:25,26.45,53.47,78.86,31.54,2899567,7904085
2024-05-02 11:26:25,25.61,52.92,57.55,30.60,4244521,2393990
2024-05-02 11:26:25,20.18,59.64,70.24,63.28,2672993,5682304
2024-05-02 11:26:25,26.45,49.33,59.92,69.61,2733009,5435414
2024-05-02 11:26:25,27.61,53.26,70.05,68.06,3942423,3740291
2024-05-02 11:26:25,23.39,53.64,79.38,63.06,1047218,6087889
2024-05-02 11:26:25,24.35,57.21,64.77,57.21,1466549,3713191
2024-05-02 11:26:25,28.60,47.23,78.48,62.03,1296051,7212313
2024-05-02 11:26:25,25.13,58.02,79.04,42.38,3654795,2696482
2024-05-02 11:26:25,21.68,54.41,56.26,54.69,3108626,3298952
2024-05-02 11:26:25,20.69,58.33,48.86,35.98,2867065,3700010
2024-05-02 11:26:25,29.07,55.80,42.73,40.80,4383619,3332297
2024-05-02 11:26:25,29.41,57.26,52.60,40.56,4051740,5023478
2024-05-02 11:26:25,22.74,42.88,71.65,67.06,4913354,7094391
2024-05-02 11:26:25,26.27,50.74,60.71,33.11,4047572,3255805
2024-05-02 11:26:25,20.82,54.49,50.69,50.66,3953618,3849501
2024-05-02 11:26:25,29.16,46.36,65.57,44.52,3718938,3574257
2024-05-02 11:26:25,22.73,57.18,71.67,68.13,2431398,7290635
2024-05-02 11:26:25,25.24,48.12,68.13,48.59,3571592,4465095
2024-05-02 11:26:25,21.92,49.44,78.45,50.88,2696395,6820507
2024-05-02 11:26:25,25.70,51.39,44.12,33.95,4455354,4880514
2024-05-02 11:26:25,25.79,46.20,48.85,32.31,3377596,4786735
2024-05-02 11:26:25,27.29,59.16,66.53,44.29,4158471,7778751
2024-05-02 11:26:25,29.64,40.09,46.45,57.11,2227237,5854863
2024-05-02 11:26:25,23.36,46.36,44.62,61.57,1974168,5621530
2024-05-02 11:26:25,29.56,42.82,48.19,59.91,3234421,6759981
2024-05-02 11:26:25,25.84,44.33,44.34,48.45,2187152,2945924
2024-05-02 11:26:25,22.84,53.64,74.53,65.73,2622395,4152578
2024-05-02 11:26:25,25.36,41.38,72.50,52.25,3822410,3587773
2024-05-02 11:26:25,27.87,40.51,74.61,66.32,4953494,5152021
2024-05-02 11:26:25,25.84,41.58,45.16,52.20,2982656,6983701
2024-05-02 11:26:25,24.30,58.24,69.48,67.90,2615138,7652926
2024-05-02 11:26:25,23.02,52.76,69.07,56.89,1718644,3337157
2024-05-02 11:26:25,22.94,48.04,44.14,38.21,1501112,2286331
2024-05-02 11:26:25,20.22,46.38,44.84,60.09,2789489,6304207
2024-05-02 11:26:25,29.75,43.35,67.19,66.09,2769424,4152409
2024-05-02 11:26:25,20.89,46.62,76.63,34.24,1471574,4193014
2024-05-02 11:26:25,24.95,45.47,46.49,67.93,4106206,5651451
2024-05-02 11:26:25,28.59,43.06,68.21,69.74,2861737,4108090
2024-05-02 11:26:25,25.32,44.96,64.52,57.86,4567718,4136793
2024-05-02 11:26:25,21.29,46.37,44.02,53.98,3143089,3855565
2024-05-02 11:26:25,24.27,51.64,73.63,30.96,4043098,7739811
2024-05-02 11:26:25,26.78,55.58,72.34,69.48,2162358,2450075
2024-05-02 11:26:25,27.86,48.04,64.45,40.71,3772248,6961452
2024-05-02 11:26:25,29.49,49.85,65.99,34.59,1909611,5768162
2024-05-02 11:26:25,25.45,54.65,48.39,37.62,4495062,7991830
2024-05-02 11:26:25,23.10,56.26,41.80,41.81,3451596,2621747
2024-05-02 11:26:25,23.23,40.76,77.16,39.44,3344936,4297621
2024-05-02 11:26:25,23.65,57.40,58.95,61.08,4478154,7874352
2024-05-02 11:26:25,28.67,51.27,59.35,34.82,3948990,3237053
2024-05-02 11:26:25,21.62,43.56,73.09,66.78,2049530,7567225
2024-05-02 11:26:25,24.27,46.71,49.55,50.96,3578321,2482696
2024-05-02 11:26:25,28.32,52.26,41.25,30.65,4098928,4366606
2024-05-02 11:26:25,28.91,54.19,43.83,38.05,1524906,4453207
2024-05-02 11:26:25,20.34,55.25,55.67,45.83,4797751,3065821
2024-05-02 11:26:25,26.96,55.75,52.00,36.55,4699395,4261786
2024-05-02 11:26:25,25.71,54.92,67.76,31.44,3380224,5136560
2024-05-02 11:26:25,25.29,47.39,43.95,30.37,2612318,6344831
2024-05-02 11:26:25,26.23,46.40,71.94,32.32,1269733,3795215
2024-05-02 11:26:25,21.22,58.43,57.37,57.30,2422299,3996757
2024-05-02 11:26:25,25.86,48.21,64.53,43.55,3574330,3594597
2024-05-02 11:26:25,23.84,45.22,66.70,69.41,3452789,4658460
2024-05-02 11:26:25,25.54,43.37,41.49,34.62,3599084,5084065
2024-05-02 11:26:25,26.89,42.23,61.44,61.54,3375130,2421007
2024-05-02 11:26:25,24.38,50.59,55.59,58.72,2380556,2675679
2024-05-02 11:26:25,20.40,53.41,75.11,35.80,3390677,6394118
2024-05-02 11:26:25,20.59,54.61,56.01,37.68,4694704,5793358
2024-05-02 11:26:25,29.89,47.27,49.39,32.21,1874655,6011316
2024-05-02 11:26:25,20.35,48.94,75.95,49.17,4511725,7864809
2024-05-02 11:26:25,27.85,43.62,40.20,54.52,4304499,3181633
2024-05-02 11:26:25,24.79,41.58,46.84,48.44,2943412,3808563
2024-05-02 11:26:25,23.20,46.89,64.37,58.23,4098908,5448582
2024-05-02 11:26:25,27.51,57.80,44.18,36.62,3020970,3089683
2024-05-02 11:26:25,21.47,45.66,70.41,58.73,4963503,2888757
2024-05-02 11:26:25,23.81,43.56,42.37,51.22,1595334,3078194
2024-05-02 11:26:25,29.82,53.59,60.53,34.36,4095313,4078764
2024-05-02 11:26:25,23.95,59.73,49.47,62.03,1166576,3819443
2024-05-02 11:26:25,26.02,43.77,68.68,49.41,1237038,3630268
2024-05-02 11:26:25,26.11,44.29,66.43,56.40,2673051,4875130
2024-05-02 11:26:25,25.71,40.93,52.95,38.96,2458362,2405828
2024-05-02 11:26:25,23.22,43.63,46.93,37.20,4563721,5475624
2024-05-02 11:26:25,25.20,58.45,78.09,60.37,4098908,5334776
2024-05-02 11:26:25,21.13,45.23,41.40,42.89,2140670,5334307
2024-05-02 11:26:25,20.52,54.16,59.48,30.47,3445475,7613252
2024-05-02 11:26:25,22.19,42.38,54.89,40.70,2148541,2100916
2024-05-02 11:26:25,28.81,42.59,58.81,34.03,1520317,4123540
2024-05-02 11:26:25,20.49,50.54,45.90,60.25,1193485,4341012
2024-05-02 11:26:25,27.98,42.29,42.88,65.24,2623995,2466607
2024-05-02 11:26:25,24.97,48.80,48.52,65.17,4280690,7813131
2024-05-02 11:26:25,22.76,56.88,71.89,35.91,4891400,7889445
2024-05-02 11:26:25,27.47,47.99,43.12,60.56,4096937,2373506
2024-05-02 11:26:25,28.96,43.18,63.48,51.67,3453121,3806145
2024-05-02 11:26:25,23.16,58.41,43.32,38.41,2405377,3173609
2024-05-02 11:26:25,22.25,54.76,73.84,65.76,3283443,4232897
2024-05-02 11:26:25,29.87,58.80,62.08,53.43,3059374,3006892
2024-05-02 11:26:25,23.42,56.72,57.27,57.32,1044487,3251459
2024-05-02 11:26:25,25.16,47.00,60.83,30.29,2417291,4288459
2024-05-02 11:26:25,26.01,58.78,61.54,47.08,3893332,2237882
2024-05-02 11:26:25,28.13,45.37,64.63,38.12,1635638,7578863
2024-05-02 11:26:25,24.47,50.40,52.29,47.46,4074627,7380974
2024-05-02 11:26:25,26.49,55.80,65.14,67.13,1699718,5005940
2024-05-02 11:26:25,28.29,57.91,41.67,62.09,4018221,5129190
2024-05-02 11:26:25,24.58,43.19,73.93,31.57,2795285,7370020
2024-05-02 11:26:25,26.85,58.97,48.88,30.89,4853715,5239630
2024-05-02 11:26:25,25.30,42.75,68.17,49.95,2118004,4816273
2024-05-02 11:26:25,25.53,48.35,74.67,60.11,1267798,2789991
2024-05-02 11:26:25,25.69,52.21,72.44,57.35,3795493,2717444
2024-05-02 11:26:25,26.52,51.54,51.75,35.29,1120363,3308325
2024-05-02 11:26:25,26.47,50.28,73.33,66.20,4321396,6555688
2024-05-02 11:26:25,20.23,51.89,49.31,44.76,1377133,7674234
2024-05-02 11:26:25,27.75,47.82,73.02,34.75,3090668,5765240
2024-05-02 11:26:25,20.59,41.48,40.45,57.88,4940683,4958069
2024-05-02 11:26:25,27.13,48.69,64.41,35.05,4525319,3971178
2024-05-02 11:26:25,27.98,52.59,48.50,37.59,3420584,6489505
2024-05-02 11:26:25,27.37,45.21,66.09,67.16,4374434,2775179
2024-05-02 11:26:25,29.41,48.19,43.46,55.36,2036643,4884093
2024-05-02 11:26:25,25.46,55.85,42.86,69.18,4507051,4420569
2024-05-02 11:26:25,21.76,46.50,74.31,52.36,1909652,6907586
2024-05-02 11:26:25,29.33,59.81,48.81,66.50,4728274,2616900
2024-05-02 11:26:25,27.70,46.87,42.90,63.57,3628057,6261589
2024-05-02 11:26:25,28.74,52.70,55.76,34.84,4900003,5406765
2024-05-02 11:26:25,24.32,45.74,51.37,35.27,1254888,7432644
